Date,Symbol,Open,High,Low,Close,Volume
2001-08-21,RELIANCE,318.0,322.7,318.0,318.9,1852655
2001-08-23,RELIANCE,319.9,338.0,316.1,317.0,1741427
2001-08-24,RELIANCE,318.0,318.25,314.2,315.15,1494388
2001-08-27,RELIANCE,318.0,319.9,313.1,315.3,1311019
2001-08-28,RELIANCE,313.9,317.7,312.2,312.85,1031974
2001-08-29,RELIANCE,312.0,320.25,311.9,318.4,3467938
2001-08-30,RELIANCE,317.25,321.4,315.0,319.1,1979924
2001-08-31,RELIANCE,318.4,319.0,309.55,311.15,2813082
2001-09-03,RELIANCE,311.0,315.0,311.0,312.7,1154757
2001-09-04,RELIANCE,312.9,316.4,308.65,314.35,1597075
2001-09-05,RELIANCE,313.0,316.0,309.8,311.15,842904
2001-09-06,RELIANCE,318.0,318.0,309.5,311.6,1211579
2001-09-07,RELIANCE,313.7,313.7,306.05,307.7,1461504
2001-09-10,RELIANCE,307.0,309.4,303.25,304.15,903087
2001-09-11,RELIANCE,305.5,307.0,303.0,305.05,1047783
2001-09-12,RELIANCE,295.0,301.5,276.05,297.9,2483919
2001-09-13,RELIANCE,300.0,303.0,288.05,290.3,1442511
2001-09-14,RELIANCE,291.7,291.7,261.3,261.3,2255672
2001-09-17,RELIANCE,252.25,265.5,241.0,262.65,7144868
2001-09-18,RELIANCE,260.0,278.5,250.0,253.15,6214991
2001-09-19,RELIANCE,260.0,261.5,243.15,246.9,3856295
2001-09-20,RELIANCE,241.9,245.5,231.8,239.9,4366253
2001-09-21,RELIANCE,233.65,234.0,215.95,216.65,5247232
2001-09-24,RELIANCE,217.5,226.85,214.6,221.15,7276553
2001-09-25,RELIANCE,225.1,229.0,203.6,206.6,7120552
2001-09-26,RELIANCE,209.9,227.3,209.9,227.15,6554659
2001-09-27,RELIANCE,214.95,244.8,214.95,241.7,9596340
2001-09-28,RELIANCE,244.0,265.9,238.5,264.6,10410047
2001-10-01,RELIANCE,264.0,271.5,253.3,259.55,14585462
2001-10-03,RELIANCE,261.0,261.9,242.1,246.6,7136734
2001-10-04,RELIANCE,249.05,255.8,243.55,249.45,10646039
2001-10-05,RELIANCE,249.0,257.0,243.6,250.65,5101125
2001-10-08,RELIANCE,242.0,255.95,240.5,252.35,7420721
2001-10-09,RELIANCE,255.0,257.8,249.2,253.1,7396572
2001-10-10,RELIANCE,252.0,263.8,252.0,258.15,6465289
2001-10-11,RELIANCE,260.0,268.7,260.0,265.4,5676629
2001-10-12,RELIANCE,267.15,272.8,265.1,267.05,6271626
2001-10-15,RELIANCE,265.6,276.7,263.0,273.6,4737266
2001-10-16,RELIANCE,274.9,276.9,271.65,273.6,3240179
2001-10-17,RELIANCE,275.0,286.7,273.0,284.55,4263961
2001-10-18,RELIANCE,279.7,280.5,274.1,275.95,3020937
2001-10-19,RELIANCE,275.5,278.5,273.5,276.5,2778606
2001-10-22,RELIANCE,276.75,283.4,270.0,272.8,3013785
2001-10-23,RELIANCE,276.7,277.65,273.25,274.9,1895548
2001-10-24,RELIANCE,278.0,278.0,264.6,265.95,3420857
2001-10-25,RELIANCE,269.0,269.5,261.75,263.9,1980720
2001-10-29,RELIANCE,266.0,270.4,257.1,260.45,2178728
2001-10-30,RELIANCE,256.0,257.7,251.15,252.55,2477835
2001-10-31,RELIANCE,254.0,258.45,248.25,254.4,7666865
2001-11-01,RELIANCE,257.0,262.9,255.25,260.7,3906455
2001-11-02,RELIANCE,260.5,269.0,260.05,262.95,3162238
2001-11-05,RELIANCE,263.4,263.4,257.25,261.5,2452036
2001-11-06,RELIANCE,265.0,267.0,258.75,262.5,2407302
2001-11-07,RELIANCE,265.5,266.5,256.3,259.1,1591291
2001-11-08,RELIANCE,259.0,262.45,251.85,260.7,2968794
2001-11-09,RELIANCE,263.5,266.45,260.3,264.05,2471591
2001-11-12,RELIANCE,264.9,269.4,263.3,266.2,1982073
2001-11-13,RELIANCE,266.0,269.5,263.3,268.45,2293943
2001-11-14,RELIANCE,271.9,274.75,271.15,273.2,880830
2001-11-15,RELIANCE,273.0,279.7,272.0,278.05,2236477
2001-11-19,RELIANCE,284.1,305.9,284.1,305.25,5072690
2001-11-20,RELIANCE,310.0,311.0,288.0,291.05,3166328
2001-11-21,RELIANCE,292.0,302.25,287.5,294.4,2899237
2001-11-22,RELIANCE,295.0,298.4,290.1,291.9,2249544
2001-11-23,RELIANCE,292.0,296.5,284.75,291.9,2574077
2001-11-26,RELIANCE,295.7,301.7,294.25,298.6,2619888
2001-11-27,RELIANCE,302.0,304.9,290.8,293.2,1982779
2001-11-28,RELIANCE,293.2,294.25,285.3,290.55,2312724
2001-11-29,RELIANCE,290.0,291.8,286.0,289.95,1742425
2001-12-03,RELIANCE,291.1,293.7,286.0,290.45,1912965
2001-12-04,RELIANCE,292.0,301.0,291.0,298.5,2459911
2001-12-05,RELIANCE,305.15,315.8,304.0,313.3,3263776
2001-12-06,RELIANCE,320.0,324.5,306.1,309.95,3474221
2001-12-07,RELIANCE,310.0,315.8,310.0,312.0,2170654
2001-12-10,RELIANCE,311.0,319.95,311.0,315.05,1468582
2001-12-11,RELIANCE,315.0,317.85,309.05,310.45,1647077
2001-12-12,RELIANCE,313.0,319.9,309.1,311.0,1824971
2001-12-13,RELIANCE,312.75,319.0,295.65,311.0,4118449
2001-12-14,RELIANCE,311.0,312.0,305.25,310.3,1338554
2001-12-18,RELIANCE,310.0,314.55,302.6,309.15,1545851
2001-12-19,RELIANCE,313.9,313.9,307.0,308.7,2548940
2001-12-20,RELIANCE,308.5,312.0,302.6,310.3,1761020
2001-12-21,RELIANCE,305.0,311.5,305.0,310.35,1007333
2001-12-24,RELIANCE,306.0,312.4,305.0,310.7,990393
2001-12-26,RELIANCE,309.9,313.0,303.4,306.8,665579
2001-12-27,RELIANCE,305.0,306.45,298.2,302.25,2556014
2001-12-28,RELIANCE,300.0,304.9,289.2,301.9,2118135
2001-12-31,RELIANCE,304.0,308.85,298.6,306.2,1160420
2002-01-01,RELIANCE,304.9,308.9,302.6,305.0,688738
2002-01-02,RELIANCE,304.05,306.0,301.0,303.6,684042
2002-01-03,RELIANCE,305.0,306.95,295.25,296.45,1578252
2002-01-04,RELIANCE,301.0,325.75,298.0,321.05,4477725
2002-01-07,RELIANCE,319.0,330.55,317.3,320.0,3036656
2002-01-08,RELIANCE,321.05,325.0,315.6,317.85,1644880
2002-01-09,RELIANCE,320.0,335.5,316.1,328.35,6239242
2002-01-10,RELIANCE,330.1,334.65,321.6,324.65,2451508
2002-01-11,RELIANCE,327.0,335.0,318.05,326.8,3018935
2002-01-14,RELIANCE,331.0,344.0,322.25,325.7,4686848
2002-01-15,RELIANCE,324.9,328.9,320.35,322.75,1655750
2002-01-16,RELIANCE,325.1,326.5,316.1,320.25,1298119
2002-01-17,RELIANCE,317.0,322.95,315.55,318.7,1953116
2002-01-18,RELIANCE,329.9,329.9,308.5,311.6,2320552
2002-01-21,RELIANCE,313.0,315.7,311.0,312.4,1061274
2002-01-22,RELIANCE,312.0,318.8,309.05,312.6,1959952
2002-01-23,RELIANCE,312.0,316.9,310.75,314.65,1175520
2002-01-24,RELIANCE,315.5,317.0,311.5,313.55,841987
2002-01-25,RELIANCE,314.95,315.0,312.0,314.8,611098
2002-01-28,RELIANCE,316.0,324.0,312.65,314.45,2349800
2002-01-29,RELIANCE,316.0,318.45,313.9,316.6,1500965
2002-01-30,RELIANCE,314.9,318.0,309.2,314.05,1422524
2002-01-31,RELIANCE,321.0,321.0,297.6,300.1,6775563
2002-02-01,RELIANCE,300.65,305.4,298.1,300.65,4465761
2002-02-04,RELIANCE,306.5,306.5,296.65,302.8,1917274
2002-02-05,RELIANCE,298.0,302.0,292.1,293.9,3275195
2002-02-06,RELIANCE,295.0,297.5,290.35,291.7,4391361
2002-02-07,RELIANCE,292.0,317.9,291.95,307.95,8115843
2002-02-08,RELIANCE,308.0,314.5,306.2,311.2,4273563
2002-02-11,RELIANCE,314.0,317.0,307.1,308.6,2429376
2002-02-12,RELIANCE,310.0,314.5,307.7,309.2,2890325
2002-02-13,RELIANCE,310.0,313.0,309.25,310.0,3385204
2002-02-14,RELIANCE,312.4,316.4,310.1,311.55,2006829
2002-02-15,RELIANCE,313.0,319.8,311.15,315.6,4975464
2002-02-18,RELIANCE,318.0,321.8,316.3,318.75,3554275
2002-02-19,RELIANCE,320.2,323.0,318.5,320.85,2857535
2002-02-20,RELIANCE,317.5,318.45,313.15,317.05,1847756
2002-02-21,RELIANCE,318.4,321.0,312.5,314.4,1412393
2002-02-22,RELIANCE,313.0,315.35,312.6,314.9,833250
2002-02-25,RELIANCE,315.2,316.75,313.0,314.7,864010
2002-02-26,RELIANCE,317.4,324.0,315.6,321.35,2888459
2002-02-27,RELIANCE,324.0,330.25,318.25,325.75,7214216
2002-02-28,RELIANCE,326.8,329.35,305.05,307.85,5975319
2002-03-01,RELIANCE,308.0,324.7,305.25,322.3,4515666
2002-03-04,RELIANCE,334.0,340.0,312.0,313.65,11341344
2002-03-05,RELIANCE,319.0,319.4,312.1,313.75,4373528
2002-03-06,RELIANCE,308.0,321.5,306.4,307.65,3332257
2002-03-07,RELIANCE,310.0,312.4,306.65,311.3,2191214
2002-03-08,RELIANCE,311.9,314.5,305.65,306.95,1823928
2002-03-11,RELIANCE,309.45,309.45,297.05,298.45,3978581
2002-03-12,RELIANCE,298.9,299.45,291.5,292.25,2613070
2002-03-13,RELIANCE,293.0,298.6,292.0,293.65,2769786
2002-03-14,RELIANCE,297.05,298.4,294.3,297.5,1581664
2002-03-15,RELIANCE,298.25,309.45,298.25,308.05,4210330
2002-03-18,RELIANCE,310.7,312.8,305.1,306.7,2059788
2002-03-19,RELIANCE,307.0,307.7,298.25,299.6,1633645
2002-03-20,RELIANCE,301.0,304.85,298.5,303.75,2361710
2002-03-21,RELIANCE,302.0,304.65,301.1,303.55,1151936
2002-03-22,RELIANCE,299.9,304.6,297.1,303.8,1913748
2002-03-26,RELIANCE,302.4,302.5,298.8,300.0,1259479
2002-03-27,RELIANCE,302.9,303.4,294.85,300.1,2345581
2002-03-28,RELIANCE,301.0,303.25,297.55,300.3,3009655
2002-04-01,RELIANCE,301.65,308.3,299.3,302.15,2517677
2002-04-02,RELIANCE,300.5,304.25,300.5,303.55,1501937
2002-04-03,RELIANCE,303.45,303.45,297.55,298.95,1054076
2002-04-04,RELIANCE,300.5,319.9,300.5,305.35,9876960
2002-04-05,RELIANCE,306.25,311.0,305.0,305.7,3322935
2002-04-08,RELIANCE,307.25,308.2,302.05,303.0,1721676
2002-04-09,RELIANCE,303.5,304.15,299.2,300.15,1413186
2002-04-10,RELIANCE,300.0,302.2,294.4,296.25,2669631
2002-04-11,RELIANCE,298.15,300.45,295.3,296.55,807700
2002-04-12,RELIANCE,296.85,299.8,295.55,298.25,1022282
2002-04-15,RELIANCE,298.0,299.85,293.35,294.45,648078
2002-04-16,RELIANCE,294.0,295.35,287.35,289.05,1507968
2002-04-17,RELIANCE,291.85,292.4,288.65,290.05,938150
2002-04-18,RELIANCE,292.0,295.75,291.0,292.35,1930976
2002-04-19,RELIANCE,292.55,299.0,282.25,284.7,1922269
2002-04-22,RELIANCE,285.0,289.45,280.25,287.25,1757052
2002-04-23,RELIANCE,288.2,294.6,286.15,291.2,3663176
2002-04-24,RELIANCE,293.0,319.8,289.0,289.65,1200688
2002-04-25,RELIANCE,290.5,290.9,285.2,287.0,1689884
2002-04-26,RELIANCE,287.5,290.9,285.6,288.5,1129707
2002-04-29,RELIANCE,289.0,289.0,272.65,275.3,4719600
2002-04-30,RELIANCE,275.0,279.7,273.55,278.35,1688485
2002-05-02,RELIANCE,283.95,286.0,281.5,284.35,1310034
2002-05-03,RELIANCE,285.0,289.95,284.7,287.85,1732728
2002-05-06,RELIANCE,288.05,291.0,287.65,289.7,1357613
2002-05-07,RELIANCE,289.0,294.3,287.15,293.15,1204058
2002-05-08,RELIANCE,294.0,295.4,288.6,289.95,1764537
2002-05-09,RELIANCE,292.5,294.75,289.25,291.45,1212407
2002-05-10,RELIANCE,291.6,292.3,285.1,288.05,1315200
2002-05-13,RELIANCE,290.0,290.0,285.3,286.0,852981
2002-05-14,RELIANCE,287.8,288.9,283.0,283.7,901414
2002-05-15,RELIANCE,284.7,287.0,280.2,282.9,1085180
2002-05-16,RELIANCE,284.0,284.3,275.15,277.9,1334319
2002-05-17,RELIANCE,279.0,287.45,275.6,280.8,2884504
2002-05-20,RELIANCE,289.7,289.8,272.5,276.2,2433608
2002-05-21,RELIANCE,272.6,273.35,248.6,262.25,5668316
2002-05-22,RELIANCE,261.45,262.5,255.0,258.75,2119125
2002-05-23,RELIANCE,258.0,259.8,250.7,254.05,2037466
2002-05-24,RELIANCE,260.3,274.0,260.3,270.6,3191087
2002-05-27,RELIANCE,274.7,274.7,265.1,269.35,1792360
2002-05-28,RELIANCE,267.8,267.8,258.1,260.0,2367956
2002-05-29,RELIANCE,275.0,275.0,257.25,265.3,1763694
2002-05-30,RELIANCE,260.35,269.65,260.35,261.45,2171241
2002-05-31,RELIANCE,262.9,266.0,255.7,263.5,2155713
2002-06-03,RELIANCE,267.55,271.95,262.2,270.35,2655047
2002-06-04,RELIANCE,270.5,274.9,268.1,273.0,2121095
2002-06-05,RELIANCE,273.0,277.5,272.0,274.4,1892112
2002-06-06,RELIANCE,275.0,277.0,270.4,275.25,1813422
2002-06-07,RELIANCE,274.0,275.95,271.25,274.75,1637171
2002-06-10,RELIANCE,277.1,285.0,277.1,283.9,1902815
2002-06-11,RELIANCE,288.0,291.4,286.65,289.2,2227622
2002-06-12,RELIANCE,288.45,288.45,284.4,286.3,1101660
2002-06-13,RELIANCE,287.0,288.95,284.0,284.55,830285
2002-06-14,RELIANCE,283.9,284.0,279.4,281.85,1292335
2002-06-17,RELIANCE,285.9,285.9,282.5,284.9,789432
2002-06-18,RELIANCE,286.0,289.0,282.3,283.35,830006
2002-06-19,RELIANCE,283.0,288.8,278.95,286.65,2461685
2002-06-20,RELIANCE,286.9,288.3,283.4,286.55,1225916
2002-06-21,RELIANCE,287.0,287.0,281.95,283.9,826145
2002-06-24,RELIANCE,285.0,285.0,281.15,283.8,755322
2002-06-25,RELIANCE,277.0,281.6,268.0,272.8,10139829
2002-06-26,RELIANCE,270.0,271.4,265.0,267.05,3140371
2002-06-27,RELIANCE,269.5,273.3,266.05,271.75,2869574
2002-06-28,RELIANCE,272.0,272.0,267.55,269.4,1805866
2002-07-01,RELIANCE,270.05,274.0,268.55,271.7,870456
2002-07-02,RELIANCE,271.1,271.95,266.35,267.1,961467
2002-07-03,RELIANCE,267.0,273.0,266.1,268.15,2370174
2002-07-04,RELIANCE,269.0,270.95,266.5,267.0,1034747
2002-07-05,RELIANCE,268.0,268.8,262.25,263.3,2140759
2002-07-08,RELIANCE,260.0,273.8,260.0,271.85,4601204
2002-07-09,RELIANCE,272.05,278.6,270.1,276.9,3660312
2002-07-10,RELIANCE,274.0,278.95,274.0,277.35,2715701
2002-07-11,RELIANCE,276.0,276.6,264.7,265.65,2568911
2002-07-12,RELIANCE,268.5,269.35,264.35,265.3,1557646
2002-07-15,RELIANCE,267.0,267.0,260.0,265.85,1056344
2002-07-16,RELIANCE,266.0,267.3,256.1,257.9,2256701
2002-07-17,RELIANCE,257.25,258.5,251.8,253.9,3721631
2002-07-18,RELIANCE,255.0,260.4,254.15,259.35,1784020
2002-07-19,RELIANCE,256.0,262.35,256.0,259.8,2267280
2002-07-22,RELIANCE,257.0,257.9,254.0,256.8,1400428
2002-07-23,RELIANCE,254.6,259.8,252.7,256.75,2323311
2002-07-24,RELIANCE,256.5,256.9,250.1,251.55,2198390
2002-07-25,RELIANCE,255.0,259.65,250.05,251.8,6039297
2002-07-26,RELIANCE,251.9,251.9,243.9,245.4,2916772
2002-07-29,RELIANCE,244.55,250.55,238.8,247.75,4331956
2002-07-30,RELIANCE,251.4,252.8,245.3,246.8,3108870
2002-07-31,RELIANCE,244.95,247.75,241.05,244.35,3412258
2002-08-01,RELIANCE,246.5,249.0,242.75,245.05,1950796
2002-08-02,RELIANCE,242.1,244.5,239.05,242.85,1987066
2002-08-05,RELIANCE,245.0,245.6,241.8,243.95,2169109
2002-08-06,RELIANCE,243.0,243.95,240.6,241.55,1681055
2002-08-07,RELIANCE,244.0,246.85,239.7,241.25,2468829
2002-08-08,RELIANCE,241.75,242.7,231.35,233.15,3662096
2002-08-09,RELIANCE,234.1,235.65,229.6,234.65,3369119
2002-08-12,RELIANCE,237.75,243.3,234.3,240.95,4440241
2002-08-13,RELIANCE,242.5,244.0,241.3,242.55,1554070
2002-08-14,RELIANCE,242.1,243.5,238.15,238.55,2417646
2002-08-16,RELIANCE,241.0,243.9,240.3,242.8,1975544
2002-08-19,RELIANCE,244.1,246.7,244.1,245.25,2054911
2002-08-20,RELIANCE,246.5,250.5,245.4,248.9,3269448
2002-08-21,RELIANCE,249.05,251.05,244.8,245.2,1991301
2002-08-22,RELIANCE,247.0,249.4,246.0,247.65,1792486
2002-08-23,RELIANCE,249.9,250.45,246.6,249.75,1411719
2002-08-26,RELIANCE,250.05,252.8,249.2,250.95,1648160
2002-08-27,RELIANCE,260.0,260.0,246.0,246.6,1337440
2002-08-28,RELIANCE,245.5,247.0,244.2,245.7,956877
2002-08-29,RELIANCE,245.0,250.0,244.6,249.6,2058052
2002-08-30,RELIANCE,250.7,256.4,249.0,255.5,3381295
2002-09-02,RELIANCE,260.0,268.0,260.0,265.25,4126554
2002-09-03,RELIANCE,266.4,266.9,261.1,264.3,2146322
2002-09-04,RELIANCE,262.0,270.95,261.0,269.3,4934888
2002-09-05,RELIANCE,270.0,270.85,265.0,265.95,2123615
2002-09-06,RELIANCE,266.0,268.4,263.25,265.65,2514536
2002-09-09,RELIANCE,264.9,266.0,257.75,260.95,2470540
2002-09-11,RELIANCE,261.0,262.1,256.5,257.4,2066219
2002-09-12,RELIANCE,257.8,263.65,257.5,260.5,2786878
2002-09-13,RELIANCE,261.15,264.95,257.7,259.0,3702270
2002-09-16,RELIANCE,260.0,261.2,257.0,258.05,2115338
2002-09-17,RELIANCE,258.25,262.95,258.25,261.6,1336037
2002-09-18,RELIANCE,260.0,261.8,258.0,258.65,1227802
2002-09-19,RELIANCE,259.45,259.45,255.5,258.1,1510321
2002-09-20,RELIANCE,255.0,257.4,253.05,255.5,1757760
2002-09-23,RELIANCE,257.0,261.95,255.0,260.0,1821705
2002-09-24,RELIANCE,259.0,261.3,254.3,255.5,2417212
2002-09-25,RELIANCE,254.1,255.95,252.0,255.35,1211786
2002-09-26,RELIANCE,257.0,257.1,254.75,255.7,584209
2002-09-27,RELIANCE,255.75,259.5,253.8,257.95,1865491
2002-09-30,RELIANCE,257.25,260.0,257.1,258.05,2254774
2002-10-01,RELIANCE,256.1,257.5,249.05,250.0,2075680
2002-10-03,RELIANCE,249.0,249.5,240.5,242.1,4891437
2002-10-04,RELIANCE,241.1,241.85,235.05,236.15,3961069
2002-10-07,RELIANCE,235.0,241.65,234.6,240.15,2026576
2002-10-08,RELIANCE,240.65,243.8,239.8,242.35,1331793
2002-10-09,RELIANCE,242.75,243.4,237.7,238.4,1444782
2002-10-10,RELIANCE,237.0,239.4,235.25,236.9,1495105
2002-10-11,RELIANCE,251.0,251.0,238.1,239.6,1287555
2002-10-14,RELIANCE,241.0,243.4,240.0,242.2,1047072
2002-10-16,RELIANCE,243.5,247.25,242.8,244.2,1966995
2002-10-17,RELIANCE,243.5,244.8,241.65,243.65,1207311
2002-10-18,RELIANCE,244.7,247.35,241.55,242.9,1421229
2002-10-21,RELIANCE,244.0,244.2,241.2,242.15,792887
2002-10-22,RELIANCE,243.1,243.3,239.05,239.95,1114776
2002-10-23,RELIANCE,237.8,237.8,235.4,235.95,1364316
2002-10-24,RELIANCE,235.0,237.0,229.1,229.9,2871456
2002-10-25,RELIANCE,229.5,230.9,221.55,223.05,4726002
2002-10-28,RELIANCE,222.8,224.6,218.05,219.8,2880309
2002-10-29,RELIANCE,225.5,232.5,224.1,230.55,5708486
2002-10-30,RELIANCE,232.6,235.9,232.6,234.4,3855740
2002-10-31,RELIANCE,237.05,269.4,237.05,265.5,36393864
2002-11-01,RELIANCE,265.8,267.7,251.75,257.75,22687604
2002-11-04,RELIANCE,263.05,264.3,260.3,263.25,5166758
2002-11-05,RELIANCE,265.0,265.0,259.7,261.2,5126794
2002-11-07,RELIANCE,263.5,271.35,257.6,259.65,8984720
2002-11-08,RELIANCE,254.0,262.15,254.0,258.0,6836817
2002-11-11,RELIANCE,258.0,258.4,254.55,256.0,2908551
2002-11-12,RELIANCE,254.0,261.7,253.65,260.8,5578331
2002-11-13,RELIANCE,269.75,269.75,260.4,262.85,8159262
2002-11-14,RELIANCE,263.5,265.7,262.25,264.9,5058403
2002-11-15,RELIANCE,267.1,269.5,266.1,268.2,4908203
2002-11-18,RELIANCE,268.0,276.8,267.1,271.85,6630375
2002-11-20,RELIANCE,272.5,277.9,271.0,273.45,7450726
2002-11-21,RELIANCE,275.25,277.0,273.3,274.7,4353172
2002-11-22,RELIANCE,276.5,288.4,276.5,285.35,13556557
2002-11-25,RELIANCE,284.5,291.7,281.75,286.55,9464779
2002-11-26,RELIANCE,289.7,295.8,289.55,292.4,13852575
2002-11-27,RELIANCE,291.5,292.95,286.15,287.3,7021521
2002-11-28,RELIANCE,290.0,292.95,289.15,290.8,7071612
2002-11-29,RELIANCE,292.5,294.75,283.75,287.9,7928814
2002-12-02,RELIANCE,289.9,297.15,288.0,294.55,5907463
2002-12-03,RELIANCE,297.95,301.75,289.5,291.35,7823413
2002-12-04,RELIANCE,293.0,294.35,286.8,292.5,9168904
2002-12-05,RELIANCE,294.7,297.9,292.5,294.4,6537126
2002-12-06,RELIANCE,295.1,299.0,293.05,296.15,3669736
2002-12-09,RELIANCE,299.0,304.25,291.25,292.95,8159296
2002-12-10,RELIANCE,290.9,294.25,288.1,293.35,4599603
2002-12-11,RELIANCE,294.9,296.9,290.6,292.65,4144766
2002-12-12,RELIANCE,293.0,294.55,290.15,293.85,4006333
2002-12-13,RELIANCE,288.0,298.7,288.0,296.95,3790765
2002-12-16,RELIANCE,302.0,302.0,295.0,295.7,6677302
2002-12-17,RELIANCE,296.3,297.8,292.05,294.1,4945501
2002-12-18,RELIANCE,294.55,295.9,288.65,289.9,3553239
2002-12-19,RELIANCE,289.5,290.4,285.85,289.1,3871518
2002-12-20,RELIANCE,289.0,292.85,289.0,290.8,3651142
2002-12-23,RELIANCE,291.95,292.0,288.55,289.65,2523244
2002-12-24,RELIANCE,289.25,292.25,282.2,291.55,3709924
2002-12-26,RELIANCE,292.75,302.7,292.5,300.5,10948599
2002-12-27,RELIANCE,302.5,306.4,297.2,298.9,10349750
2002-12-30,RELIANCE,297.0,299.15,294.1,297.5,4170639
2002-12-31,RELIANCE,299.9,299.9,297.05,297.95,3793216
2003-01-01,RELIANCE,300.8,301.5,297.1,297.8,3385535
2003-01-02,RELIANCE,298.85,298.85,292.6,293.5,2866903
2003-01-03,RELIANCE,295.1,295.35,287.1,287.95,5194550
2003-01-06,RELIANCE,287.65,288.45,284.15,284.8,3468858
2003-01-07,RELIANCE,286.05,287.6,284.3,285.05,2710431
2003-01-08,RELIANCE,285.35,290.9,285.15,288.95,2567185
2003-01-09,RELIANCE,290.5,297.9,290.25,296.35,5705715
2003-01-10,RELIANCE,298.8,299.0,292.0,297.05,4377033
2003-01-13,RELIANCE,297.0,297.3,294.5,295.25,2639730
2003-01-14,RELIANCE,292.9,295.0,291.5,294.5,2871917
2003-01-15,RELIANCE,292.0,293.5,287.4,290.8,3966366
2003-01-16,RELIANCE,290.8,292.95,288.35,291.45,2460285
2003-01-17,RELIANCE,292.5,293.75,290.6,292.35,1888939
2003-01-20,RELIANCE,292.55,293.95,288.75,289.85,1480731
2003-01-21,RELIANCE,290.0,293.0,288.0,292.1,1862633
2003-01-22,RELIANCE,292.5,297.5,291.3,296.05,3875298
2003-01-23,RELIANCE,297.0,300.0,291.6,292.7,3283681
2003-01-24,RELIANCE,293.4,293.4,281.25,282.65,4079518
2003-01-27,RELIANCE,282.25,284.9,270.4,273.35,4880373
2003-01-28,RELIANCE,270.35,279.7,269.3,278.65,5259578
2003-01-29,RELIANCE,310.0,310.0,271.35,273.15,3102893
2003-01-30,RELIANCE,273.15,275.9,266.65,268.4,5186530
2003-01-31,RELIANCE,267.0,279.5,263.3,275.05,12299612
2003-02-03,RELIANCE,282.0,282.5,276.55,281.35,4080381
2003-02-04,RELIANCE,284.2,286.35,280.25,281.4,4478622
2003-02-05,RELIANCE,279.7,284.0,277.65,282.55,3363936
2003-02-06,RELIANCE,283.0,285.85,282.1,285.05,2965780
2003-02-07,RELIANCE,285.5,286.8,277.4,280.75,3944593
2003-02-10,RELIANCE,280.7,282.9,279.0,281.65,2918920
2003-02-11,RELIANCE,282.2,283.85,280.3,282.45,2462346
2003-02-12,RELIANCE,281.55,282.9,278.55,281.2,2632766
2003-02-14,RELIANCE,281.7,284.9,280.2,284.1,3708450
2003-02-17,RELIANCE,287.4,292.5,287.15,291.8,3163812
2003-02-18,RELIANCE,293.0,293.8,288.8,289.65,2327667
2003-02-19,RELIANCE,291.05,292.85,289.3,290.35,1859557
2003-02-20,RELIANCE,290.0,290.9,287.05,288.9,1547297
2003-02-21,RELIANCE,289.15,295.9,289.0,294.9,4517701
2003-02-24,RELIANCE,297.15,303.75,297.15,302.7,9498820
2003-02-25,RELIANCE,300.0,301.55,294.75,295.55,4962908
2003-02-26,RELIANCE,296.65,297.9,291.5,292.6,3927725
2003-02-27,RELIANCE,291.3,297.0,290.3,295.4,4252731
2003-02-28,RELIANCE,297.0,302.8,292.55,294.75,7407437
2003-03-03,RELIANCE,295.0,301.2,293.25,295.8,6568547
2003-03-04,RELIANCE,294.1,296.75,291.0,292.2,2678815
2003-03-05,RELIANCE,290.55,290.9,283.15,288.95,5714701
2003-03-06,RELIANCE,288.05,288.6,284.25,285.35,2460354
2003-03-07,RELIANCE,278.0,282.9,278.0,281.0,3363294
2003-03-10,RELIANCE,280.9,281.6,274.55,276.95,3990040
2003-03-11,RELIANCE,275.0,287.4,274.1,285.15,4118775
2003-03-12,RELIANCE,285.0,285.85,276.55,278.3,2537990
2003-03-13,RELIANCE,278.0,280.9,275.4,277.95,3577231
2003-03-17,RELIANCE,278.0,280.9,275.25,279.55,4017792
2003-03-19,RELIANCE,282.0,285.7,281.55,285.05,3524481
2003-03-20,RELIANCE,280.0,295.9,280.0,293.35,5099545
2003-03-21,RELIANCE,291.6,294.95,285.3,293.5,4093968
2003-03-22,RELIANCE,297.0,300.9,293.05,294.45,1023238
2003-03-24,RELIANCE,292.9,292.9,281.55,282.85,3978037
2003-03-25,RELIANCE,279.0,286.7,277.15,285.7,3507508
2003-03-26,RELIANCE,286.5,288.15,282.6,284.5,2791345
2003-03-27,RELIANCE,282.9,283.65,279.2,280.5,2501955
2003-03-28,RELIANCE,280.9,286.4,280.15,285.45,3051450
2003-03-31,RELIANCE,281.1,282.8,275.6,278.1,3356489
2003-04-01,RELIANCE,276.0,282.75,276.0,281.05,2662922
2003-04-02,RELIANCE,282.55,286.0,281.0,282.3,2499790
2003-04-03,RELIANCE,283.0,287.0,282.05,285.5,2228894
2003-04-04,RELIANCE,286.15,294.1,286.15,293.45,4914794
2003-04-07,RELIANCE,295.25,302.0,295.0,300.15,4929495
2003-04-08,RELIANCE,298.0,298.8,294.5,296.15,3025909
2003-04-09,RELIANCE,293.15,294.9,287.5,288.35,3180773
2003-04-10,RELIANCE,287.9,288.5,282.1,285.25,2911610
2003-04-11,RELIANCE,286.4,294.0,282.5,292.85,3456980
2003-04-15,RELIANCE,293.0,293.2,274.15,282.3,5846070
