date_key,MaxOpen,MinOpen,AverageOpen,MaxClose,MinClose,AverageClose,MaxHigh,MinHigh,AverageHigh,MaxLow,MinLow,AverageLow,MaxVolume,MinVolume,AverageVolume
204,756.0,38.0,288.85,752.9,38.15,287.6,758.0,39.0,290.25,752.0,37.5,286.6375,1351639,850,345381.5
205,745.0,38.25,285.825,751.65,38.4,286.4,812.9,38.6,303.5,745.0,37.8,283.87499999999994,3479544,450,880239.5
206,751.0,38.0,285.7875,759.45,38.25,287.7875,770.0,38.6,292.6875,751.0,37.75,284.625,2922970,866,740702.0
207,753.0,37.85,285.575,756.35,38.15,287.125,762.5,38.5,289.3,753.0,37.6,284.06249999999994,3035468,2659,771814.75
208,774.0,38.45,293.75,776.35,38.4,294.33750000000003,792.0,38.6,299.79999999999995,765.1,37.8,289.8875,5175535,6684,1312551.5
209,784.0,38.0,296.6,804.1,38.7,303.4,808.0,38.85,305.3375,780.0,38.0,295.4125,5345328,5092,1373475.0
210,809.0,38.15,305.38750000000005,803.4,39.1,303.5875,816.0,39.15,308.1625,798.0,38.15,301.65000000000003,4185175,5940,1078336.5
211,800.0,39.5,303.325,800.5,39.3,302.55,815.0,40.0,308.5375,799.0,38.8,301.45,3987985,11562,1016410.25
212,810.0,39.45,304.32500000000005,804.05,38.8,303.53749999999997,810.0,39.45,306.05,800.0,38.7,301.46250000000003,2597494,6848,668645.0
213,802.0,39.0,304.40000000000003,809.5,39.5,306.4875,820.0,39.95,310.56250000000006,801.0,39.0,303.175,5620668,4320,1424298.75
214,800.5,39.25,303.7875,800.75,39.25,304.08750000000003,809.5,39.5,307.425,800.0,38.4,302.6,3806455,2471,973317.75
215,806.0,39.35,304.825,803.1,39.45,302.5375,806.0,39.5,305.725,799.1,38.2,300.7625,3515717,1647,898591.0
216,800.0,37.5,300.6375,797.85,38.65,298.51250000000005,805.0,39.0,302.4625,793.75,37.5,296.70000000000005,2333597,1459,607855.75
217,794.2,38.5,297.4375,804.3,38.9,302.375,810.0,39.3,304.45,790.0,38.15,296.25,3676980,6021,936113.0
218,807.0,39.9,304.71250000000003,793.6,39.95,300.4875,807.0,40.4,305.42500000000007,791.5,39.25,299.03749999999997,3060728,1483,792919.0
219,792.0,40.25,300.8125,799.15,43.15,302.6375,801.1,43.15,304.0625,784.9,39.75,297.325,3259405,2414,874830.25
220,800.0,46.0,303.325,814.75,41.85,305.59999999999997,818.0,46.0,307.9375,800.0,40.55,300.5625,3391993,1677,901496.0
221,815.0,42.45,305.975,815.8,44.5,306.5,819.0,45.0,308.2625,810.5,40.3,303.25,1679820,1544,481235.75
222,812.0,44.0,305.2375,816.0,48.05,307.12499999999994,819.0,48.1,308.9625,810.0,42.55,303.06249999999994,3751462,3841,1037831.75
223,802.0,49.7,304.6125,801.45,48.7,303.325,810.0,51.4,307.4125,800.0,47.6,302.42499999999995,1146693,1702,432981.5
224,800.0,47.5,302.475,807.1,46.7,305.075,808.5,48.0,306.125,798.0,45.6,300.86249999999995,2550499,1654,686536.5
225,811.0,47.0,306.4,810.25,46.4,305.25,812.4,47.0,308.075,802.15,45.5,302.5375,3370644,9345,877967.0
226,807.25,46.5,304.8875,819.65,47.1,310.38749999999993,831.65,47.7,313.975,807.25,46.25,304.65,3079656,21635,804920.0
227,823.0,46.7,311.76250000000005,826.0,45.05,315.66249999999997,827.0,47.4,317.38750000000005,821.0,44.6,310.0625,6766122,12392,1756879.0
228,803.5,46.5,310.9375,821.6,44.65,314.375,830.0,46.5,318.975,803.5,44.2,308.3,5186104,12671,1358374.75
229,834.9,44.8,317.9125,830.65,44.55,316.4625,834.9,45.0,319.08750000000003,818.5,44.3,312.575,3132332,18376,822905.5
230,820.0,44.65,313.35,820.1,43.95,312.71250000000003,834.95,44.65,318.21250000000003,816.0,43.55,310.525,3623292,12051,941584.75
231,805.0,44.4,309.1,788.9,43.55,306.4875,819.75,44.4,315.26250000000005,785.7,43.1,303.94999999999993,4911907,22013,1257188.25
232,790.0,43.5,307.5125,793.85,43.95,309.125,800.0,44.4,311.6625,785.0,43.05,305.4375,3777774,16420,993298.75
233,794.0,44.85,311.15,788.95,44.8,308.725,805.0,46.0,315.65000000000003,785.05,44.25,306.7375,3121812,10773,830143.25
234,789.0,44.9,308.75000000000006,787.8,44.85,309.23749999999995,793.7,45.4,312.38750000000005,782.0,44.65,306.725,2179581,4669,600154.0
235,783.0,44.5,308.65,792.8,45.8,312.7749999999999,794.0,46.35,314.2,783.0,44.5,307.9375,4262617,7887,1173116.5
236,794.9,46.7,314.3375,789.55,49.5,313.75,795.0,49.5,316.575,785.1,46.7,309.9625,6063721,4595,1665571.5
237,788.25,51.9,314.4125,789.6,47.0,312.175,793.95,52.9,316.21250000000003,788.0,46.5,311.3,2380095,6160,703102.75
238,751.15,48.6,303.6875,791.85,47.6,313.95,795.0,48.6,315.7625,751.15,47.5,302.4375,4074879,2267,1070798.0
239,786.1,46.0,312.4375,787.75,46.45,311.9125,793.1,48.5,316.0375,786.05,46.0,310.8125,6316696,11180,1618999.75
240,790.0,46.9,311.76250000000005,775.9,45.15,305.475,790.0,46.9,312.175,775.0,44.5,304.45,4013696,6564,1050044.5
241,750.0,44.45,297.925,770.5,45.6,304.68749999999994,780.0,45.85,308.15,725.55,44.2,290.075,3808996,23403,996519.5
242,779.0,45.85,307.61249999999995,761.55,44.75,301.0875,779.0,45.9,308.075,750.05,44.55,297.575,3520914,18299,943467.25
243,752.0,45.5,299.875,771.35,45.5,304.925,772.85,45.85,306.4,752.0,44.75,297.7875,2094053,2467,554628.25
244,776.0,45.0,305.16249999999997,759.35,45.05,301.6,776.0,45.25,306.7,750.0,44.3,297.4375,4246752,15685,1088500.5
245,762.0,45.0,302.75,756.1,44.9,298.71250000000003,763.9,45.35,304.3,750.0,44.35,296.65,3558819,3876,918033.75
246,790.0,44.55,307.4,758.25,43.9,296.20000000000005,790.0,45.0,308.725,750.0,43.55,293.525,3814774,4958,1001655.5
247,767.0,44.25,298.3125,775.05,45.25,302.4,780.0,45.4,304.475,765.65,44.25,297.35,4007710,5338,1022635.75
248,769.0,45.4,301.925,789.4,45.05,307.625,797.85,45.5,310.375,768.5,44.9,300.71250000000003,4042545,8360,1027163.5
249,800.0,45.2,310.3625,802.4,45.2,311.825,806.65,45.5,313.525,780.2,44.95,305.0,2686465,6809,713672.0
250,820.0,45.5,316.6,798.75,45.5,311.7125,824.0,45.95,319.15000000000003,792.15,45.35,309.2125,3008237,6141,778427.75
251,795.0,44.55,310.24999999999994,799.95,45.75,315.4375,815.5,46.0,320.75,791.0,44.55,308.97499999999997,6623970,5878,1690029.25
252,804.8,45.5,316.95,807.1,47.05,320.3875,811.0,47.5,322.1625,790.0,45.5,312.75,8844088,7576,2292908.0
253,814.0,47.9,322.475,793.15,46.2,317.40000000000003,814.0,48.3,326.55,790.0,46.1,315.3,5982701,8133,1585412.75
254,792.0,46.65,317.2875,803.05,46.5,321.275,807.0,46.85,324.41249999999997,792.0,46.05,316.3625,7460148,8885,1918132.75
255,807.0,46.05,321.8875,813.85,46.6,322.34999999999997,816.0,46.9,325.58750000000003,802.0,45.55,318.2625,6842731,23224,1754096.0
256,819.9,46.25,323.41249999999997,804.3,46.0,319.75,819.9,46.6,325.3,800.0,45.8,317.5875,4513682,4825,1185547.0
257,815.0,47.0,323.6375,795.2,46.15,317.20000000000005,815.0,47.0,325.5625,791.0,46.0,314.7875,4730779,6707,1252774.25
258,775.0,46.3,312.575,797.0,46.2,318.0375,801.0,46.3,320.275,775.0,45.75,310.9375,4070774,11958,1054830.25
259,783.5,46.2,314.2875,786.3,46.5,314.2625,798.75,46.9,319.31250000000006,783.5,45.8,313.075,2402573,13803,645258.25
260,780.0,46.7,312.0875,787.85,45.95,315.0375,790.0,46.7,316.15000000000003,773.0,45.8,309.575,1977779,2154,517325.0
261,789.9,45.85,315.5,777.15,45.85,315.23749999999995,790.0,46.25,319.475,775.0,45.6,311.28749999999997,10397087,5837,2646833.75
262,785.0,47.0,318.4625,782.15,47.2,315.26250000000005,785.0,49.4,319.57500000000005,760.0,47.0,309.4625,4164213,1723,1088874.75
263,768.15,47.95,312.26250000000005,772.35,47.4,313.675,782.45,49.0,317.1625,768.0,47.05,311.34999999999997,2730251,1948,712211.0
264,770.0,48.0,313.34999999999997,799.7,47.7,321.36250000000007,810.0,49.0,325.95,765.25,47.5,311.5875,6563871,30079,1687953.25
265,780.0,48.7,316.65000000000003,781.15,48.55,318.475,800.0,50.25,324.0375,780.0,48.25,316.275,7587620,3472,1940832.5
266,780.0,47.75,318.275,768.4,48.0,318.375,783.95,49.5,323.825,761.0,47.0,313.1875,8274005,4261,2172922.5
267,760.5,50.4,318.55000000000007,767.8,50.05,318.5125,785.0,51.75,325.2875,760.5,49.0,315.25,5461105,10123,1536863.5
268,766.0,50.75,318.5,763.6,54.05,318.54999999999995,772.9,54.05,321.55,760.0,50.75,315.25,4489764,8720,1172681.75
269,775.0,54.05,320.6375,761.4,49.75,314.8875,775.0,54.05,320.6375,750.0,49.75,307.55,5074253,5030,1404921.5
270,728.0,48.5,306.2625,774.6,45.8,320.53749999999997,780.0,48.5,323.075,728.0,45.8,305.5875,10513293,12858,2705839.0
271,795.0,44.0,329.25,797.55,43.75,323.95000000000005,800.0,46.65,331.20000000000005,770.0,43.15,315.8625,5900160,16803,1605542.25
272,799.9,43.0,323.725,795.05,43.35,323.4749999999999,800.05,44.9,326.08750000000003,787.0,43.0,317.8,12741600,15449,3270910.5
273,795.0,43.45,323.175,796.5,43.25,325.6625,800.0,44.3,327.55,792.0,43.1,321.7625,10129102,3845,2614965.0
274,803.0,44.0,326.91249999999997,775.2,41.3,321.325,803.0,44.0,329.375,771.0,41.0,317.45,10670248,19669,2737230.0
275,766.05,41.85,318.98749999999995,773.85,41.4,321.63750000000005,785.0,42.5,326.075,765.25,41.15,317.675,6048694,6828,1610382.25
276,716.1,42.5,307.2875,768.75,41.35,320.45,793.0,42.5,328.675,716.1,41.2,305.95,3637077,5410,1063795.25
277,779.9,42.0,323.0125,780.55,43.1,324.8875,785.0,44.35,326.95,761.0,40.6,317.325,4783393,7496,1428471.5
278,765.0,43.5,321.5875,773.5,43.15,324.87500000000006,788.0,44.45,330.1375,765.0,42.9,320.6625,6970040,3471,1978137.0
279,784.0,43.8,327.4875,797.95,43.0,331.2,807.5,44.45,336.15000000000003,771.0,42.05,322.75,6589212,28841,1828082.75
280,807.9,43.25,334.5375,796.25,41.45,332.2375,807.9,43.5,337.075,790.0,41.1,327.15,8532878,38983,2266113.0
281,805.0,42.2,335.8875,807.7,41.65,336.675,823.0,42.3,341.875,797.25,41.4,332.1625,8956667,42518,2321344.25
282,814.0,42.0,338.0625,812.6,41.05,339.86249999999995,816.9,42.05,342.2125,805.0,40.9,335.0375,14706855,47738,3761105.0
283,801.0,40.6,337.4875,807.1,39.7,336.8375,814.0,41.25,342.4,801.0,39.55,334.28749999999997,12684331,11559,3258517.5
284,798.0,40.4,334.6,810.35,39.45,339.05,813.0,40.9,340.6125,795.0,39.15,332.2875,6365686,8236,1655138.75
285,806.0,39.5,337.7,801.0,38.15,335.2,811.0,39.5,339.625,800.0,38.0,334.25,7155885,8049,1870582.25
286,781.0,38.5,330.6375,794.9,39.65,331.9875,805.5,40.9,338.0625,781.0,38.45,327.1375,7890074,2759,2033213.25
287,789.0,39.7,330.3,790.25,38.5,329.9875,804.8,39.9,335.8,785.6,38.3,326.775,7787291,4623,1992478.25
288,788.1,39.4,329.63750000000005,781.6,37.45,324.57500000000005,792.0,39.4,332.1,776.0,37.15,322.4375,7727518,5270,1983625.75
289,770.2,39.6,322.025,774.0,37.75,322.075,780.0,40.3,326.02500000000003,728.0,37.55,308.8375,6221601,5661,1607692.75
290,763.05,37.6,319.73749999999995,779.25,35.45,320.95,795.0,38.0,328.2625,763.05,35.1,315.36249999999995,5610643,5875,1479810.25
291,720.0,36.25,306.15,733.7,37.0,313.225,800.0,37.95,331.9875,720.0,35.5,305.625,11049522,16612,2890078.25
292,721.5,37.7,311.25,707.9,36.95,313.0875,724.9,39.95,320.56250000000006,681.0,36.5,300.5125,15937433,24307,4073899.5
293,733.0,37.5,320.55,717.9,35.15,308.1625,733.0,38.7,323.6,690.25,35.0,299.675,13416273,15339,3419801.5
294,709.0,36.0,307.125,717.5,32.45,304.56250000000006,725.0,36.0,312.25,708.0,32.35,300.47499999999997,9439887,15099,2484189.5
295,717.55,32.0,306.3875,707.75,34.15,302.6,720.0,34.5,310.8,700.1,30.0,295.2875,7545003,6932,2011563.25
296,719.85,34.0,305.8875,699.55,32.65,299.92499999999995,719.85,34.0,308.05,681.05,32.1,293.94999999999993,4430539,5582,1171775.5
297,685.0,31.55,294.93749999999994,695.1,30.15,296.275,749.0,31.55,310.93749999999994,671.25,30.05,286.58750000000003,3926498,5398,1045636.75
298,675.0,31.45,291.6375,685.0,27.75,292.275,703.75,31.45,299.55,675.0,27.75,288.2,3671174,1508,973789.25
299,676.0,25.55,287.29999999999995,661.85,25.55,279.825,735.0,27.0,307.325,645.0,25.55,272.3125,5264998,5724,1375413.0
300,659.0,24.0,279.5,671.5,27.6,286.25,699.0,27.6,294.6875,659.0,24.0,278.1875,3372451,2367,879569.75
301,694.9,28.5,290.35,684.2,29.85,289.9625,694.9,29.85,293.86249999999995,662.0,26.05,280.28749999999997,2484258,980,672844.75
302,680.0,29.4,287.85,668.45,29.3,282.05,685.0,31.85,291.275,665.5,27.75,279.4625,3203308,1274,849520.0
303,660.0,30.3,279.5625,668.15,29.25,281.7375,683.0,30.3,287.15,656.0,28.45,276.4,2258808,680,586198.75
304,681.0,28.6,285.2,666.4,28.3,278.34999999999997,681.0,29.0,285.5,652.3,27.85,273.87499999999994,1821965,2210,500437.25
305,669.0,28.1,279.825,669.35,27.35,285.875,670.0,28.85,287.2125,661.0,27.05,274.65,3322003,317,860039.0
306,671.0,27.7,287.3875,687.5,27.45,288.18750000000006,698.0,27.7,295.175,668.0,27.2,282.425,2868227,4738,735200.75
307,680.0,28.9,286.8,671.35,26.85,280.2875,684.0,28.9,289.63750000000005,670.0,26.5,278.45,3543428,2835,921932.75
308,690.0,27.0,285.25,665.65,26.9,279.6375,690.0,27.45,287.0125,652.5,26.25,274.0875,1771673,637,469676.75
309,651.0,26.75,275.4375,675.95,26.7,283.9125,680.0,27.0,286.225,651.0,26.35,275.0125,2935850,1966,768183.25
310,729.9,27.0,298.75,694.55,26.85,291.72499999999997,729.9,28.5,302.0,674.5,26.75,284.48749999999995,2667459,7222,694092.25
311,673.0,26.7,286.2,694.9,26.4,290.225,699.0,26.9,293.9375,673.0,26.2,283.825,3813078,18291,977167.0
312,715.0,26.25,294.8125,699.05,24.95,288.7125,729.0,26.5,299.05,680.3,24.6,283.01249999999993,2456373,8464,647640.75
313,680.0,24.5,282.8125,682.55,23.7,284.66249999999997,695.0,24.5,288.6875,673.0,22.95,277.475,2789829,4363,715288.75
314,657.0,23.0,277.875,686.95,25.15,285.8500000000001,693.0,25.4,288.8,657.0,23.0,276.5,1537797,8142,416473.0
315,676.0,25.0,280.725,685.95,27.2,284.4750000000001,690.0,27.2,286.6875,676.0,24.1,279.5875,1451637,8141,395984.5
316,663.55,28.2,278.8125,671.1,29.4,281.6125,687.8,29.4,288.46250000000003,663.55,28.2,278.3125,1167280,580,300731.5
317,674.25,31.75,282.425,686.7,31.75,280.0,709.8,31.75,292.7875,660.35,31.75,271.79999999999995,4892591,3213,1235953.75
318,680.0,33.5,278.27500000000003,679.4,30.7,270.575,687.0,34.25,280.2875,662.0,29.5,265.22499999999997,3654586,1473,989921.5
319,678.0,33.2,271.40000000000003,663.45,28.65,264.8375,678.0,33.2,273.3125,655.55,28.5,258.17499999999995,5682346,1568,1466549.25
320,631.95,28.5,255.25,673.4,27.55,259.45,684.0,28.95,268.375,631.95,26.4,247.125,6499976,3745,1669978.75
321,684.0,27.1,260.925,670.9,29.75,261.9625,684.0,29.75,266.6875,658.4,27.0,253.5125,4508901,4180,1162066.25
322,680.0,31.0,264.4125,682.05,29.1,266.72499999999997,685.0,31.8,269.9,665.25,28.55,259.7,3952056,6430,1026948.0
323,675.0,30.45,265.5125,685.05,30.6,271.65,688.0,31.0,273.95000000000005,675.0,29.55,262.325,6574312,6978,1682466.25
324,677.0,31.25,270.7375,694.45,30.75,284.65000000000003,700.0,32.9,289.3,677.0,30.5,269.9875,10637686,9082,2694116.0
325,675.0,30.35,279.3625,693.25,30.2,281.0625,695.6,30.75,286.075,640.0,29.75,266.0375,5761492,8020,1460292.25
326,690.0,29.75,279.1875,694.05,30.5,280.4125,696.0,30.75,283.40000000000003,680.1,29.75,275.65,3256283,5002,834889.0
327,689.0,29.9,278.26250000000005,694.1,30.3,279.025,694.75,31.0,280.4375,687.0,29.5,275.75,2665902,1532,690771.25
328,640.1,30.5,265.9,686.9,30.35,279.8375,714.9,31.0,288.225,640.1,30.0,265.1875,4960851,1207,1260574.5
329,695.0,30.5,282.46250000000003,700.0,30.05,282.15,701.0,30.85,285.5625,690.05,30.0,278.8375,5102487,11697,1292567.25
330,690.0,29.85,278.4625,695.45,28.35,277.625,698.8,29.85,280.66249999999997,675.0,27.9,269.125,5167914,2520,1312012.75
331,683.25,27.75,275.425,694.75,29.8,277.0875,695.5,30.35,280.5625,683.25,27.05,270.9625,3325738,9671,864465.25
332,665.0,30.95,270.1125,686.55,32.2,275.91249999999997,695.0,32.2,279.1875,665.0,30.35,268.4375,2262729,8772,600277.5
333,680.1,32.75,274.0875,688.95,33.4,276.93750000000006,692.0,33.75,279.2625,680.1,32.55,273.34999999999997,2340189,1358,638392.75
334,690.0,32.15,276.70000000000005,681.25,33.15,274.8625,690.0,33.5,277.9,676.0,32.15,272.6,1256387,927,333670.0
335,677.0,34.45,274.05,680.25,31.7,273.5125,683.9,34.45,277.0125,677.0,30.5,272.0125,1124575,1230,347367.75
336,680.3,32.4,273.46250000000003,674.6,32.7,273.6875,684.65,33.0,276.9625,673.05,31.8,271.3875,2199889,542,573803.75
337,677.35,32.8,274.66249999999997,674.1,32.25,275.03749999999997,683.9,33.25,279.55,672.25,31.65,272.95,4449038,6174,1127323.75
338,671.0,32.95,274.42499999999995,673.9,33.05,275.98749999999995,674.5,33.75,276.8,670.0,32.5,273.66249999999997,2180184,263,575019.5
339,664.55,33.5,274.2125,668.9,32.65,274.7875,677.0,33.65,278.7375,664.55,32.5,273.04999999999995,2230650,589,569563.75
340,675.0,32.5,276.125,663.5,33.35,274.67499999999995,676.0,34.0,278.6125,663.4,32.5,273.075,1776515,1630,467919.0
341,676.95,32.75,276.925,648.5,32.7,273.275,681.0,32.9,281.95000000000005,641.05,31.0,265.0625,4649081,2877,1179755.5
342,668.0,33.85,278.54999999999995,650.7,32.9,273.46250000000003,668.0,33.85,280.2625,647.0,32.7,271.15,3317202,2725,852316.25
343,654.85,33.45,275.40000000000003,647.7,33.1,276.775,658.0,33.45,280.475,646.0,32.6,272.6875,5799635,2728,1468397.25
344,652.0,33.4,278.62500000000006,637.65,32.95,273.225,657.9,33.4,281.65000000000003,635.0,32.7,271.1125,3017492,28757,795432.0
345,655.0,33.0,277.0,649.75,34.25,278.2875,674.0,34.85,285.9625,628.0,33.0,270.04999999999995,2904191,8219,830603.75
346,651.0,34.65,279.375,650.15,33.6,279.3375,654.5,34.7,282.2375,631.5,33.35,272.9375,2107258,7116,578471.0
347,652.0,33.8,280.2125,654.15,34.15,282.43750000000006,658.0,34.35,284.6375,651.0,33.5,279.4375,1885691,1345,579173.25
348,656.0,34.25,282.8125,654.8,34.1,284.23749999999995,657.5,34.4,286.90000000000003,654.0,33.8,280.84999999999997,6751945,1035,1736650.25
349,640.7,34.65,281.13750000000005,642.55,33.9,282.5,650.9,34.65,286.1,640.7,33.65,280.1625,4265228,4857,1146943.75
350,647.0,33.9,283.95000000000005,638.0,34.15,282.7875,649.0,34.4,286.95000000000005,637.0,33.75,281.0625,2605823,10751,711825.5
351,644.95,34.0,284.7375,639.15,34.55,284.03749999999997,644.95,34.95,286.96250000000003,630.0,34.0,279.75,3057001,5479,823786.5
352,649.75,35.3,287.9375,641.35,37.35,282.2375,662.0,37.35,291.6875,636.4,34.9,279.8125,3905928,18883,1037587.75
353,651.95,37.35,284.225,642.2,36.5,282.25,651.95,38.8,285.9875,635.0,35.35,277.4625,3062884,3222,873663.5
354,647.0,36.95,284.02500000000003,641.3,36.2,278.7375,650.0,36.95,285.65000000000003,638.0,36.05,277.1625,3076039,2665,845768.0
355,640.0,36.9,279.2875,638.0,35.05,275.66249999999997,640.0,38.0,279.90000000000003,636.0,34.7,274.02500000000003,2222897,3988,607531.5
356,632.0,35.35,273.4625,619.65,35.05,269.92499999999995,633.0,35.35,275.48749999999995,592.55,33.85,262.125,2025266,9290,572368.0
357,606.0,33.9,267.325,615.95,33.6,266.4,636.0,33.95,275.1125,606.0,32.6,263.1375,2829453,2662,735734.25
358,619.7,33.4,267.5875,606.95,32.9,262.9375,619.7,33.45,267.71250000000003,600.0,32.6,259.1625,3763376,4355,972828.25
359,610.55,33.35,264.475,628.2,33.1,269.8625,631.5,33.35,271.825,606.75,32.7,262.7375,3596200,9732,923958.25
360,625.0,33.3,269.2,618.3,34.0,268.5,633.45,34.15,273.01250000000005,615.2,33.0,265.51250000000005,2669682,4057,731945.5
361,630.0,34.35,271.4125,624.5,35.55,269.9625,630.0,36.75,272.78749999999997,610.0,33.45,265.075,1379191,16978,415863.75
362,674.45,38.25,283.55,643.5,37.15,276.72499999999997,674.45,38.4,285.4,640.0,37.0,274.16249999999997,2297910,66321,694496.25
363,645.0,37.2,276.5125,652.1,35.6,275.075,659.0,37.2,281.275,645.0,35.35,272.6625,4651293,39358,1209870.5
364,659.0,35.0,276.03749999999997,646.0,34.75,271.09999999999997,666.4,35.5,278.025,640.0,34.25,268.23749999999995,3391469,27898,893979.75
365,638.0,34.3,268.225,627.05,33.5,261.5625,640.0,35.4,269.51250000000005,623.7,33.05,259.925,3960505,19973,1028523.5
366,622.0,33.6,260.2375,625.05,33.1,262.3375,630.0,33.9,264.35,622.0,32.75,259.6125,2608036,21749,704276.25
367,634.0,33.45,261.7625,628.25,33.55,263.3375,634.0,33.9,266.975,625.0,32.5,258.875,1863287,3475,509116.75
368,625.1,33.5,262.575,625.5,33.1,261.2875,630.0,33.85,265.55,625.0,33.0,260.75,3372739,1798,865180.5
369,625.0,33.85,261.525,624.05,32.0,260.47499999999997,626.0,33.85,262.3375,620.05,31.8,257.78749999999997,2226943,2544,580469.75
370,625.0,31.6,260.1,624.0,30.15,259.85,629.7,31.75,262.8625,620.25,30.05,257.2125,1765526,22784,482563.25
371,635.0,30.0,262.0125,623.75,31.0,261.575,638.0,31.5,265.9625,615.0,29.95,256.625,2028177,15062,544310.0
372,649.0,30.9,267.6,614.7,31.0,262.13750000000005,649.0,31.45,271.66249999999997,610.2,30.4,256.85,3165398,2368,815285.5
373,615.0,31.7,262.425,613.15,31.0,262.52500000000003,619.7,31.7,265.83750000000003,602.05,30.75,258.15,2752289,3252,709174.25
374,617.9,30.9,263.825,613.55,31.45,264.075,617.9,31.85,266.79999999999995,608.5,30.05,260.2375,1923989,2328,505585.0
375,610.05,34.65,264.875,621.1,33.3,263.9625,628.0,34.65,275.725,610.05,32.75,259.4,1007720,11952,268825.5
376,610.0,29.0,257.925,621.95,30.0,255.8125,638.0,31.0,266.1875,610.0,29.0,251.2,4698452,13447,1204390.5
377,679.9,29.35,268.3625,615.3,29.4,253.2125,679.9,29.7,271.025,614.25,29.05,251.625,2820881,6273,716493.0
378,622.0,30.0,256.7,614.1,30.45,254.32500000000002,622.0,30.7,257.975,610.0,29.5,252.075,2005530,16975,525975.25
379,620.0,29.5,253.8625,611.05,29.45,251.9625,620.0,30.5,255.4375,606.0,29.3,249.36249999999998,1224736,995,314549.25
380,675.0,29.05,267.3875,609.1,28.85,251.75,675.0,30.15,269.2875,603.0,28.75,247.15,2564180,6011,652918.0
381,600.0,29.0,250.625,611.35,29.35,254.0875,620.0,29.6,256.725,600.0,28.65,249.23749999999998,1783315,1794,457475.0
382,607.0,29.15,252.42499999999998,608.05,30.8,254.27499999999998,613.0,31.4,256.8,606.0,29.15,251.45,1143594,821,309764.0
383,607.0,31.5,254.675,601.05,30.95,253.3625,616.0,32.8,258.4875,600.0,30.8,252.2875,1247953,16435,344854.25
384,603.8,30.7,254.4375,598.9,31.0,253.775,608.0,31.85,258.05,590.0,30.7,248.5375,2040818,3930,530934.75
385,583.0,31.4,249.0125,589.5,31.3,248.5625,605.9,31.6,255.5625,583.0,30.85,246.275,1533243,1888,397554.0
386,593.0,31.5,248.75,608.95,30.9,253.4375,612.0,31.5,255.4125,585.0,30.6,245.38750000000002,1155950,1804,301396.25
387,606.95,31.05,253.48749999999998,596.55,30.85,248.9125,606.95,31.2,253.87500000000003,595.0,30.65,247.8875,1483925,1216,380394.5
